"Государственное бюджетное образовательное учреждение города Москвы гимназия № 1505 ""Московская городская педагогическая гимназия-лаборатория"""
"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов № 1690 ""Преображенская школа"""
Государственное бюджетное образовательное учреждение города Москвы лицей № 1586
"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 29"
"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 239"
Государственное бюджетное образовательное учреждение города Москвы гимназия № 1587
Государственное бюджетное образовательное учреждение города Москвы гимназия № 1584
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением естественных наук № 1376
Государственное бюджетное образовательное учреждение города Москвы гимназия № 1588
Государственное бюджетное образовательное учреждение города Москвы Центр образования № 1448
Государственное бюджетное образовательное учреждение города Москвы центр образования № 1485
"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 659"
Государственное бюджетное образовательное учреждение города Москвы центр образования № 1473 имени Григория Алексеевича Тарана
Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1375
"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 60 имени В.С. Опариной"
